ISO3,Disease,YEAR,Total_Participants,Total_Studies
BEL,Cirrhosis and other chronic liver diseases,2015.0,200.0,1
BEL,Cirrhosis and other chronic liver diseases,2016.0,136.0,1
BEL,Cirrhosis and other chronic liver diseases,2018.0,180.0,1
BEL,Cirrhosis and other chronic liver diseases,2019.0,64.0,1
BEL,Cirrhosis and other chronic liver diseases,2020.0,2488.0,1
BEL,Colon and rectum cancer,2004.0,21.0285112,1
BEL,Colon and rectum cancer,2014.0,4.115042417,1
BEL,Colon and rectum cancer,2015.0,0.982163636,1
BEL,Conduct disorder,2012.0,324.0,1
BEL,Conduct disorder,2013.0,394.0,2
BEL,Conduct disorder,2021.0,6.674590517,1
BEL,Conduct disorder,2022.0,35.25447547,1
BEL,Decubitus ulcer,2008.0,277.0,1
BEL,Decubitus ulcer,2010.0,14.10179019,1
BEL,Decubitus ulcer,2019.0,616.0,2
BEL,Decubitus ulcer,2021.0,163.0,1
BEL,Depressive disorders,2002.0,438.0,1
BEL,Depressive disorders,2007.0,98.0,1
BEL,Depressive disorders,2011.0,438.59446579,2
BEL,Depressive disorders,2013.0,164.0,1
BEL,Depressive disorders,2014.0,66.11481248,2
BEL,Depressive disorders,2017.0,738.0,2
BEL,Depressive disorders,2018.0,4.404106704,1
BEL,Depressive disorders,2020.0,40.657270908,2
BEL,Diabetes and kidney diseases,2004.0,15.75245085,1
BEL,Diabetes and kidney diseases,2005.0,1554.370004752,2
BEL,Diabetes and kidney diseases,2006.0,17.97795796,1
BEL,Diabetes and kidney diseases,2007.0,19.832205028,2
BEL,Diabetes and kidney diseases,2008.0,76.21053806,2
BEL,Diabetes and kidney diseases,2009.0,258.66596619,2
BEL,Diabetes and kidney diseases,2010.0,639.146637663,3
BEL,Diabetes and kidney diseases,2013.0,6271.929839626,3
BEL,Diabetes and kidney diseases,2014.0,574.57539971,2
BEL,Diabetes and kidney diseases,2015.0,678.03744208,3
BEL,Diabetes and kidney diseases,2016.0,858.24499841,5
BEL,Diabetes and kidney diseases,2019.0,457.0,1
BEL,Diabetes and kidney diseases,2020.0,959.0,2
BEL,Diabetes and kidney diseases,2021.0,160.0,1
BEL,Diabetes and kidney diseases,2022.0,92.43145561,4
BEL,Diabetes and kidney diseases,2024.0,9.781818282,1
BEL,Diabetes mellitus,2005.0,1560.740009504,2
BEL,Diabetes mellitus,2007.0,19.832205028,2
BEL,Diabetes mellitus,2008.0,76.21053806,2
BEL,Diabetes mellitus,2009.0,249.0,1
BEL,Diabetes mellitus,2010.0,634.0852016,2
BEL,Diabetes mellitus,2013.0,1631.929839626,2
BEL,Diabetes mellitus,2014.0,574.57539971,2
BEL,Diabetes mellitus,2015.0,604.0,1
BEL,Diabetes mellitus,2016.0,574.0,1
BEL,Diabetes mellitus,2019.0,457.0,1
BEL,Diabetes mellitus,2020.0,959.0,2
BEL,Diabetes mellitus,2021.0,320.0,1
BEL,Diabetes mellitus,2022.0,92.43145561,4
BEL,Diabetes mellitus,2024.0,9.781818282,1
BEL,Digestive diseases,2002.0,3.654592341,1
BEL,Digestive diseases,2003.0,827.457673951,2
BEL,Digestive diseases,2006.0,17.97795796,1
BEL,Digestive diseases,2009.0,1.511857525,1
BEL,Digestive diseases,2010.0,14.76245979,1
BEL,Digestive diseases,2012.0,16.76721755,1
BEL,Digestive diseases,2013.0,24.124771189,2
BEL,Digestive diseases,2014.0,20.550630712,2
BEL,Digestive diseases,2015.0,214.28498771,2
BEL,Digestive diseases,2016.0,164.479428461,3
BEL,Digestive diseases,2017.0,78.0,2
BEL,Digestive diseases,2018.0,183.384565718,2
BEL,Digestive diseases,2019.0,64.0,1
BEL,Digestive diseases,2020.0,2488.0,1
BEL,Digestive diseases,2022.0,525.297676508,3
BEL,Digestive diseases,2024.0,126.94857856,2
BEL,Drug use disorders,2013.0,51.95341762,1
BEL,Drug use disorders,2019.0,68.0,1
BEL,HIV/AIDS,2006.0,17.97795796,1
BEL,HIV/AIDS,2009.0,2044.0,1
BEL,HIV/AIDS,2011.0,336.0,1
BEL,HIV/AIDS,2013.0,24.0,1
BEL,HIV/AIDS,2014.0,372.0,2
BEL,HIV/AIDS,2015.0,207.0,1
BEL,HIV/AIDS,2016.0,7.454077412,1
BEL,HIV/AIDS and sexually transmitted infections,2006.0,17.97795796,1
BEL,HIV/AIDS and sexually transmitted infections,2009.0,2044.0,1
BEL,HIV/AIDS and sexually transmitted infections,2011.0,336.0,1
BEL,HIV/AIDS and sexually transmitted infections,2013.0,24.0,1
BEL,HIV/AIDS and sexually transmitted infections,2014.0,372.0,2
BEL,HIV/AIDS and sexually transmitted infections,2015.0,207.0,1
BEL,HIV/AIDS and sexually transmitted infections,2016.0,7.454077412,1
BEL,HIV/AIDS and sexually transmitted infections,2022.0,0.932252399,1
BEL,Headache disorders,2024.0,17.193615058,1
BEL,Idiopathic epilepsy,2000.0,47.0,1
BEL,Idiopathic epilepsy,2006.0,48.0,1
BEL,Idiopathic epilepsy,2024.0,92.0,1
BEL,Inflammatory bowel disease,2003.0,1.457673951,1
BEL,Inflammatory bowel disease,2009.0,1.511857525,1
BEL,Inflammatory bowel disease,2010.0,14.76245979,1
BEL,Inflammatory bowel disease,2013.0,18.28700881,1
BEL,Inflammatory bowel disease,2015.0,14.28498771,1
BEL,Inflammatory bowel disease,2016.0,20.0,1
BEL,Inflammatory bowel disease,2018.0,3.384565718,1
BEL,Inflammatory bowel disease,2022.0,60.0,1
BEL,Interstitial lung disease and pulmonary sarcoidosis,2011.0,83.0,1
BEL,Interstitial lung disease and pulmonary sarcoidosis,2018.0,53.0,2
BEL,Interstitial lung disease and pulmonary sarcoidosis,2019.0,677.0,2
BEL,Iodine deficiency,2019.0,34.0,1
BEL,Ischemic heart disease,2000.0,35.19489725,1
BEL,Ischemic heart disease,2002.0,7.858217574,1
BEL,Ischemic heart disease,2003.0,845.68376969,2
BEL,Ischemic heart disease,2006.0,251.5700051,1
BEL,Ischemic heart disease,2007.0,7.149350202,1
BEL,Ischemic heart disease,2009.0,19.35305043,1
BEL,Ischemic heart disease,2010.0,603.61605815,2
BEL,Ischemic heart disease,2012.0,126.0,1
BEL,Ischemic heart disease,2013.0,229.0,2
BEL,Ischemic heart disease,2015.0,200.0,1
BEL,Ischemic heart disease,2016.0,6.213502542,1
BEL,Ischemic heart disease,2017.0,129.2664101,1
BEL,Ischemic heart disease,2018.0,180.0,1
BEL,Ischemic heart disease,2019.0,64.0,1
BEL,Ischemic heart disease,2020.0,2488.0,1
BEL,Kidney cancer,2009.0,7.675058072,1
BEL,Leukemia,2002.0,1400.0,1
BEL,Leukemia,2005.0,130.0,1
BEL,Leukemia,2007.0,8.01770866,1
BEL,Leukemia,2009.0,636.9308568,1
BEL,Leukemia,2010.0,822.0,1
BEL,Leukemia,2016.0,103.0,1
BEL,Leukemia,2021.0,9.302477376,1
BEL,Liver cancer,2014.0,4.115042417,1
BEL,Low back pain,2013.0,135.0,1
BEL,Low back pain,2015.0,504.64677997,2
BEL,Low back pain,2016.0,136.3865844,3
BEL,Low back pain,2018.0,120.0,1
BEL,Low back pain,2020.0,174.0,1
BEL,Low back pain,2021.0,35.0,1
BEL,Lower extremity peripheral arterial disease,2009.0,239.1082906,2
BEL,Lower respiratory infections,2002.0,14.25707337,1
BEL,Lower respiratory infections,2007.0,6.752626518,1
BEL,Lower respiratory infections,2011.0,81.74668596,1
BEL,Lower respiratory infections,2014.0,234.32194521,2
BEL,Lower respiratory infections,2015.0,5.739352029,1
BEL,Lower respiratory infections,2016.0,13.43934815,1
BEL,Lower respiratory infections,2018.0,4.765874348,1
BEL,Lower respiratory infections,2019.0,45.0,1
BEL,Lower respiratory infections,2020.0,564.0,2
BEL,Lower respiratory infections,2021.0,44.504250504,4
BEL,Lower respiratory infections,2022.0,670.740557752,5
BEL,Lower respiratory infections,2023.0,482.740557752,2
BEL,Lower respiratory infections,2024.0,145.0,1
BEL,Maternal and neonatal disorders,2004.0,20.45190682,1
BEL,Maternal and neonatal disorders,2005.0,40.67236022,1
BEL,Maternal and neonatal disorders,2007.0,12.96984357,1
BEL,Maternal and neonatal disorders,2008.0,19.7497229,1
BEL,Maternal and neonatal disorders,2009.0,239.1082906,2
BEL,Maternal and neonatal disorders,2011.0,71.83799675,1
BEL,Maternal and neonatal disorders,2012.0,174.0,1
BEL,Maternal and neonatal disorders,2014.0,411.0,2
BEL,Maternal and neonatal disorders,2016.0,40.0,1
BEL,Maternal and neonatal disorders,2017.0,17.0,1
BEL,Maternal and neonatal disorders,2019.0,4.722643675,1
BEL,Maternal and neonatal disorders,2020.0,703.0,4
BEL,Maternal and neonatal disorders,2021.0,562.107800354,4
BEL,Maternal and neonatal disorders,2022.0,227.477143232,5
BEL,Maternal and neonatal disorders,2023.0,651.902400557,4
BEL,Maternal disorders,2016.0,80.0,1
BEL,Maternal disorders,2019.0,9.44528735,1
BEL,Maternal disorders,2020.0,740.0,3
BEL,Maternal disorders,2021.0,1086.1078003540001,4
BEL,Maternal disorders,2022.0,164.740557752,3
BEL,Maternal disorders,2023.0,996.545358866,4
BEL,Mental disorders,2002.0,146.0,1
BEL,Mental disorders,2006.0,48.0,1
BEL,Mental disorders,2007.0,214.0,2
BEL,Mental disorders,2011.0,241.844732768,4
BEL,Mental disorders,2012.0,324.0,1
BEL,Mental disorders,2013.0,476.0,3
BEL,Mental disorders,2014.0,289.05740624,3
BEL,Mental disorders,2015.0,265.0,3
BEL,Mental disorders,2017.0,882.0,6
BEL,Mental disorders,2018.0,2.202053352,1
BEL,Mental disorders,2020.0,202.82961781400002,6
BEL,Mental disorders,2021.0,6.674590517,1
BEL,Mental disorders,2022.0,173.25447547,3
BEL,Mental disorders,2023.0,308.0,2
BEL,Mental disorders,2024.0,202.0,2
BEL,Mesothelioma,2024.0,5.528619697,1
BEL,Multiple myeloma,2015.0,2.866325239,1
BEL,Multiple myeloma,2024.0,37.92657968,1
BEL,Musculoskeletal disorders,2004.0,7.692339833,1
BEL,Musculoskeletal disorders,2005.0,7.550098768,1
BEL,Musculoskeletal disorders,2006.0,49.835784149999995,2
BEL,Musculoskeletal disorders,2007.0,196.604665414,2
BEL,Musculoskeletal disorders,2010.0,411.0,1
BEL,Musculoskeletal disorders,2012.0,362.0,3
BEL,Musculoskeletal disorders,2013.0,217.0,2
BEL,Musculoskeletal disorders,2014.0,1.88167508,1
BEL,Musculoskeletal disorders,2015.0,504.64677997,2
BEL,Musculoskeletal disorders,2016.0,210.01317539000001,5
BEL,Musculoskeletal disorders,2018.0,121.647666621,2
BEL,Musculoskeletal disorders,2020.0,174.0,1
BEL,Musculoskeletal disorders,2021.0,239.0,3
BEL,Musculoskeletal disorders,2022.0,228.0,1
BEL,Musculoskeletal disorders,2023.0,120.0,1
BEL,Musculoskeletal disorders,2024.0,461.0,4
BEL,Neck pain,2018.0,120.0,1
BEL,Neglected tropical diseases and malaria,2003.0,15.44430191,1
BEL,Neglected tropical diseases and malaria,2018.0,222.0,1
BEL,Neglected tropical diseases and malaria,2023.0,60.0,1
BEL,Neonatal disorders,2004.0,40.90381364,1
BEL,Neonatal disorders,2005.0,81.34472044,1
BEL,Neonatal disorders,2007.0,25.93968714,1
BEL,Neonatal disorders,2008.0,39.4994458,1
BEL,Neonatal disorders,2009.0,478.2165812,2
BEL,Neonatal disorders,2011.0,143.6759935,1
BEL,Neonatal disorders,2012.0,348.0,1
BEL,Neonatal disorders,2014.0,822.0,2
BEL,Neonatal disorders,2017.0,34.0,1
BEL,Neonatal disorders,2020.0,1230.0,3
BEL,Neonatal disorders,2021.0,76.215600708,3
BEL,Neonatal disorders,2022.0,454.954286464,5
BEL,Neonatal disorders,2023.0,965.481115504,2
BEL,Neoplasms,2001.0,233.0,1
BEL,Neoplasms,2002.0,1860.2782223250001,6
BEL,Neoplasms,2003.0,10.4389007,1
BEL,Neoplasms,2004.0,48.918221450000004,2
BEL,Neoplasms,2005.0,227.01420716,2
BEL,Neoplasms,2006.0,20.0,1
BEL,Neoplasms,2007.0,1697.38330447,6
BEL,Neoplasms,2008.0,7.430724567,1
BEL,Neoplasms,2009.0,732.886364072,4
BEL,Neoplasms,2010.0,473.3234366,2
BEL,Neoplasms,2011.0,1632.375471362,3
BEL,Neoplasms,2012.0,26.232760317,2
BEL,Neoplasms,2013.0,123.97670881,2
BEL,Neoplasms,2014.0,4.115042417,1
BEL,Neoplasms,2015.0,445.848488875,4
BEL,Neoplasms,2016.0,103.0,1
BEL,Neoplasms,2017.0,62.17371114,1
BEL,Neoplasms,2018.0,26.109277232,2
BEL,Neoplasms,2019.0,3366.722643675,3
BEL,Neoplasms,2020.0,216.0,2
BEL,Neoplasms,2021.0,565.733794408,6
BEL,Neoplasms,2022.0,194.0,1
BEL,Neoplasms,2023.0,1178.39891021,8
BEL,Neoplasms,2024.0,103.192190073,4
BEL,Neurological disorders,2000.0,47.0,1
BEL,Neurological disorders,2002.0,807.0,3
BEL,Neurological disorders,2003.0,13.19748935,1
BEL,Neurological disorders,2006.0,247.3837715,3
BEL,Neurological disorders,2007.0,40.0,1
BEL,Neurological disorders,2009.0,57.0,1
BEL,Neurological disorders,2011.0,246.531075908,5
BEL,Neurological disorders,2012.0,202.0,2
BEL,Neurological disorders,2013.0,4.667813475,1
BEL,Neurological disorders,2014.0,125.0,1
BEL,Neurological disorders,2015.0,190.0,1
BEL,Neurological disorders,2016.0,639.0,5
BEL,Neurological disorders,2017.0,70.0,1
BEL,Neurological disorders,2018.0,106.0,2
BEL,Neurological disorders,2019.0,117.53739894,3
BEL,Neurological disorders,2020.0,8.038220208,2
BEL,Neurological disorders,2021.0,111.674590517,3
BEL,Neurological disorders,2023.0,227.0,2
BEL,Neurological disorders,2024.0,1193.596807529,6
BEL,Non-Hodgkin lymphoma,2005.0,194.02841432,1
BEL,Non-Hodgkin lymphoma,2007.0,954.0,1
BEL,Non-Hodgkin lymphoma,2009.0,222.0,1
BEL,Non-Hodgkin lymphoma,2010.0,822.0,1
BEL,Non-Hodgkin lymphoma,2023.0,306.0,2
BEL,Non-rheumatic valvular heart disease,2023.0,22.55016199,1
BEL,Nutritional deficiencies,2003.0,80.0,1
BEL,Nutritional deficiencies,2004.0,15.75245085,1
BEL,Nutritional deficiencies,2015.0,150.0,1
BEL,Nutritional deficiencies,2018.0,60.0,1
BEL,Nutritional deficiencies,2019.0,34.0,1
BEL,Nutritional deficiencies,2022.0,30.0,1
BEL,Nutritional deficiencies,2023.0,12.39891021,1
BEL,Osteoarthritis,2012.0,240.0,1
BEL,Osteoarthritis,2021.0,328.0,1
BEL,Osteoarthritis,2024.0,192.0,1
BEL,Other cardiovascular and circulatory diseases,2009.0,239.1082906,2
BEL,Other cardiovascular and circulatory diseases,2012.0,202.0,2
BEL,Other cardiovascular and circulatory diseases,2017.0,62.17371114,1
BEL,Other cardiovascular and circulatory diseases,2021.0,160.0,1
BEL,Other chronic respiratory diseases,2006.0,300.0,1
BEL,Other chronic respiratory diseases,2007.0,18.0,1
BEL,Other chronic respiratory diseases,2011.0,83.0,1
BEL,Other chronic respiratory diseases,2018.0,30.0,1
BEL,Other digestive diseases,2010.0,14.76245979,1
BEL,Other digestive diseases,2014.0,4.436973172,1
BEL,Other digestive diseases,2015.0,14.28498771,1
BEL,Other digestive diseases,2016.0,28.479428460999998,2
BEL,Other digestive diseases,2017.0,42.0,1
BEL,Other digestive diseases,2018.0,3.384565718,1
BEL,Other digestive diseases,2022.0,465.297676508,2
BEL,Other intestinal infectious diseases,2019.0,30.0,1
BEL,Other intestinal infectious diseases,2021.0,132.0,2
BEL,Other intestinal infectious diseases,2023.0,90.0,1
BEL,Other malignant neoplasms,2024.0,5.528619697,1
BEL,Other mental disorders,2006.0,48.0,1
BEL,Other mental disorders,2007.0,165.0,1
BEL,Other mental disorders,2011.0,29.77044595,1
BEL,Other mental disorders,2012.0,324.0,1
BEL,Other mental disorders,2013.0,406.0,2
BEL,Other mental disorders,2014.0,272.11365754,2
BEL,Other mental disorders,2015.0,19.0,1
BEL,Other mental disorders,2017.0,738.0,5
BEL,Other mental disorders,2018.0,2.202053352,1
BEL,Other mental disorders,2020.0,100.0,1
BEL,Other mental disorders,2021.0,6.674590517,1
BEL,Other mental disorders,2022.0,100.0,1
BEL,Other mental disorders,2023.0,231.0,1
BEL,Other mental disorders,2024.0,123.0,1
BEL,Other musculoskeletal disorders,2004.0,7.692339833,1
BEL,Other musculoskeletal disorders,2006.0,49.835784149999995,2
BEL,Other musculoskeletal disorders,2007.0,196.604665414,2
BEL,Other musculoskeletal disorders,2010.0,411.0,1
BEL,Other musculoskeletal disorders,2012.0,362.0,3
BEL,Other musculoskeletal disorders,2013.0,82.0,1
BEL,Other musculoskeletal disorders,2014.0,1.88167508,1
BEL,Other musculoskeletal disorders,2016.0,171.01317539000001,4
BEL,Other musculoskeletal disorders,2018.0,121.647666621,2
BEL,Other musculoskeletal disorders,2021.0,40.0,1
BEL,Other musculoskeletal disorders,2022.0,228.0,1
BEL,Other musculoskeletal disorders,2023.0,120.0,1
BEL,Other musculoskeletal disorders,2024.0,461.0,4
BEL,Other neglected tropical diseases,2003.0,15.44430191,1
BEL,Other neglected tropical diseases,2018.0,222.0,1
BEL,Other neglected tropical diseases,2023.0,60.0,1
BEL,Other neoplasms,2001.0,466.0,1
BEL,Other neoplasms,2002.0,1811.309184682,3
BEL,Other neoplasms,2003.0,20.8778014,1
BEL,Other neoplasms,2004.0,118.8649541,2
BEL,Other neoplasms,2006.0,40.0,1
BEL,Other neoplasms,2007.0,1983.75162922,3
BEL,Other neoplasms,2008.0,14.861449134,1
BEL,Other neoplasms,2009.0,828.841871344,3
BEL,Other neoplasms,2010.0,124.6468732,1
BEL,Other neoplasms,2011.0,2944.750942724,2
BEL,Other neoplasms,2012.0,33.5344351,1
BEL,Other neoplasms,2013.0,247.95341762,2
BEL,Other neoplasms,2014.0,12.345127251,1
BEL,Other neoplasms,2015.0,365.964327272,2
BEL,Other neoplasms,2018.0,12.218554464,1
BEL,Other neoplasms,2019.0,14.167931024999998,1
BEL,Other neoplasms,2020.0,264.0,1
BEL,Other neoplasms,2021.0,1122.16511144,5
BEL,Other neoplasms,2023.0,1164.7978204199999,6
BEL,Other neoplasms,2024.0,130.531220786,3
BEL,Other neurological disorders,2002.0,807.0,3
BEL,Other neurological disorders,2003.0,13.19748935,1
BEL,Other neurological disorders,2006.0,247.3837715,3
BEL,Other neurological disorders,2007.0,40.0,1
BEL,Other neurological disorders,2009.0,57.0,1
BEL,Other neurological disorders,2011.0,65.963156397,3
BEL,Other neurological disorders,2012.0,202.0,2
BEL,Other neurological disorders,2014.0,125.0,1
BEL,Other neurological disorders,2015.0,190.0,1
BEL,Other neurological disorders,2016.0,639.0,5
BEL,Other neurological disorders,2017.0,70.0,1
BEL,Other neurological disorders,2018.0,106.0,2
BEL,Other neurological disorders,2019.0,52.53739894,2
BEL,Other neurological disorders,2020.0,3.709584754,1
BEL,Other neurological disorders,2021.0,105.0,2
BEL,Other neurological disorders,2023.0,110.0,1
BEL,Other neurological disorders,2024.0,352.0,3
BEL,Other nutritional deficiencies,2004.0,15.75245085,1
BEL,Other nutritional deficiencies,2015.0,150.0,1
BEL,Other nutritional deficiencies,2018.0,60.0,1
BEL,Other sense organ diseases,2001.0,188.0,1
BEL,Other sense organ diseases,2012.0,21.4289371,1
BEL,Other sense organ diseases,2014.0,61.0,2
BEL,Other sense organ diseases,2015.0,24.0,1
BEL,Other sense organ diseases,2023.0,9.272273196,1
BEL,Other skin and subcutaneous diseases,2002.0,1.183717499,1
BEL,Other skin and subcutaneous diseases,2021.0,0.923438109,1
BEL,Otitis media,2018.0,222.0,1
BEL,Ovarian cancer,2010.0,62.3234366,1
BEL,Ovarian cancer,2018.0,6.109277232,1
BEL,Prostate cancer,2009.0,111.0,1
BEL,Prostate cancer,2023.0,153.0,2
BEL,Protein-energy malnutrition,2003.0,80.0,1
BEL,Protein-energy malnutrition,2022.0,30.0,1
BEL,Protein-energy malnutrition,2023.0,12.39891021,1
BEL,Psoriasis,2023.0,9.272273196,1
BEL,Respiratory infections and tuberculosis,2002.0,14.25707337,1
BEL,Respiratory infections and tuberculosis,2007.0,6.752626518,1
BEL,Respiratory infections and tuberculosis,2011.0,81.74668596,1
BEL,Respiratory infections and tuberculosis,2013.0,5.837762379,1
BEL,Respiratory infections and tuberculosis,2014.0,234.32194521,2
BEL,Respiratory infections and tuberculosis,2015.0,5.739352029,1
BEL,Respiratory infections and tuberculosis,2016.0,13.43934815,1
BEL,Respiratory infections and tuberculosis,2018.0,226.765874348,2
BEL,Respiratory infections and tuberculosis,2019.0,45.0,1
BEL,Respiratory infections and tuberculosis,2020.0,564.0,2
BEL,Respiratory infections and tuberculosis,2021.0,204.504250504,5
BEL,Respiratory infections and tuberculosis,2022.0,670.740557752,5
BEL,Respiratory infections and tuberculosis,2023.0,482.740557752,2
BEL,Respiratory infections and tuberculosis,2024.0,213.97455223,2
BEL,Rheumatoid arthritis,2005.0,7.550098768,1
BEL,Schizophrenia,2011.0,29.77044595,1
BEL,Sense organ diseases,2001.0,188.0,1
BEL,Sense organ diseases,2012.0,21.4289371,1
BEL,Sense organ diseases,2014.0,61.0,2
BEL,Sense organ diseases,2015.0,24.0,1
BEL,Sense organ diseases,2016.0,12.0,1
BEL,Sense organ diseases,2017.0,265.0,1
BEL,Sense organ diseases,2019.0,26.0,1
BEL,Sense organ diseases,2020.0,5.181298463,1
BEL,Sense organ diseases,2021.0,160.0,1
BEL,Sense organ diseases,2023.0,9.272273196,1
BEL,Sexually transmitted infections excluding HIV,2022.0,1.864504798,1
BEL,Skin and subcutaneous diseases,2002.0,1.183717499,1
BEL,Skin and subcutaneous diseases,2008.0,277.0,1
BEL,Skin and subcutaneous diseases,2010.0,14.10179019,1
BEL,Skin and subcutaneous diseases,2019.0,616.0,2
BEL,Skin and subcutaneous diseases,2021.0,163.923438109,2
BEL,Skin and subcutaneous diseases,2023.0,278.272273196,2
BEL,Stomach cancer,2007.0,473.0,1
BEL,Stomach cancer,2021.0,371.0,1
BEL,Stroke,2003.0,1652.0,1
BEL,Stroke,2010.0,1186.1704032,1
BEL,Stroke,2013.0,13.047637177999999,2
BEL,Stroke,2015.0,38.0,1
BEL,Stroke,2023.0,28.21700058,1
BEL,Substance use disorders,2013.0,25.97670881,1
BEL,Substance use disorders,2019.0,34.0,1
BEL,Substance use disorders,2022.0,50.0,1
BEL,"Tracheal, bronchus, and lung cancer",2001.0,233.0,1
BEL,"Tracheal, bronchus, and lung cancer",2002.0,902.0,2
BEL,"Tracheal, bronchus, and lung cancer",2004.0,27.88971025,1
BEL,"Tracheal, bronchus, and lung cancer",2007.0,518.87581461,2
BEL,"Tracheal, bronchus, and lung cancer",2008.0,7.430724567,1
BEL,"Tracheal, bronchus, and lung cancer",2009.0,295.7458776,1
BEL,"Tracheal, bronchus, and lung cancer",2011.0,1466.0,1
BEL,"Tracheal, bronchus, and lung cancer",2021.0,7.0,1
BEL,"Tracheal, bronchus, and lung cancer",2023.0,148.0,2
BEL,Upper respiratory infections,2013.0,5.837762379,1
BEL,Upper respiratory infections,2018.0,222.0,1
BEL,Upper respiratory infections,2020.0,564.0,2
BEL,Upper respiratory infections,2021.0,198.107800354,4
BEL,Upper respiratory infections,2022.0,164.740557752,3
