PMID,ISO3
39609683,PAK
39609683,USA
20211040,TZA
20211040,USA
11298145,GRC
20211041,DEU
31221115,CHN
39609724,CHN
23356823,GBR
23356823,NLD
23356823,VNM
31221143,AUS
16541086,USA
20735398,CAN
20735398,USA
23356862,USA
39609817,TUR
39609822,AUS
39609822,CHE
39609822,GBR
38561248,USA
23881187,USA
24929799,BEL
24929799,NLD
39609879,DEU
39609879,DNK
39609879,GBR
39609879,JPN
24929834,MWI
21784145,USA
28599894,USA
12871321,DNK
17589924,IND
17065639,ITA
11822760,FRA
11822764,DEU
17589949,KOR
19687105,CAN
29648580,CHE
29648580,DEU
12871368,USA
39085782,CHE
22832859,DEU
22832859,ITA
22832859,USA
33842907,DEU
33842907,GBR
12871402,NOR
39610089,CHN
18638594,USA
29648647,USA
12871445,ESP
39085853,THA
12871461,ITA
39085864,IRN
39085888,BEN
39085888,GBR
20735821,KOR
28600154,USA
24405854,GBR
26503021,FRA
26503021,GBR
26503021,NLD
12871538,SWE
20735858,BOL
28600189,GBR
24405891,NLD
24405891,NOR
26503077,DEU
19687337,CAN
19687337,GBR
31221693,USA
38561748,NLD
24405979,SDN
11823075,NLD
23357414,USA
30697471,USA
28600373,CAN
39086144,CAN
39086144,NLD
39086144,SWE
19687490,USA
26503276,GBR
26503276,PER
26503276,USA
17066118,USA
21784757,JPN
26503370,CHN
26503370,GBR
11299036,CMR
11299036,FRA
26503395,AUS
26503395,GBR
20211953,JPN
20211953,USA
22309114,BWA
22309114,USA
21784839,NLD
24930625,USA
23357775,FRA
23357775,USA
36464977,SYR
25454987,USA
16542133,ITA
25979318,USA
20736456,DEU
27027929,EGY
25979364,TWN
25979364,USA
17066505,KOR
17066515,KOR
20212267,USA
20212271,AUS
20212271,FRA
20212271,GBR
20212271,NLD
20212299,NLD
19688036,CHE
20212335,KEN
12872363,USA
39611099,CHN
39611099,DEU
30698247,BRA
21785360,USA
30698272,USA
26503990,GBR
30698339,JPN
27028341,ISR
27028341,USA
27028341,VEN
19688338,DNK
19688338,ESP
19688338,GBR
19688338,IND
19688338,SRB
27028380,CHN
22309790,USA
18639791,USA
28601264,THA
27552723,USA
20736987,USA
39611402,IND
27028499,ZAF
27552802,ARE
27552802,AUS
27552802,USA
28077091,IND
28077091,USA
27028520,ARG
27028520,AUS
27028520,BEL
27028520,BGR
27028520,BRA
27028520,CAN
27028520,CHE
27028520,CHL
27028520,CHN
27028520,COL
27028520,CZE
27028520,DEU
27028520,DNK
27028520,ESP
27028520,EST
27028520,FIN
27028520,FRA
27028520,GBR
27028520,GRC
27028520,GTM
27028520,HRV
27028520,HUN
27028520,IND
27028520,ISR
27028520,ITA
27028520,JPN
27028520,KOR
27028520,MEX
27028520,NLD
27028520,NOR
27028520,NZL
27028520,PER
27028520,PHL
27028520,POL
27028520,PRT
27028520,ROU
27028520,RUS
27028520,SRB
27028520,SVK
27028520,SWE
27028520,THA
27028520,TUR
27028520,TWN
27028520,UKR
27028520,USA
27028520,ZAF
19164205,GBR
28077104,AUS
28077104,SGP
25979975,USA
27552840,AUS
30174281,USA
28077140,CHE
29125719,USA
38038620,USA
28077162,CHN
18639987,AUS
18639987,USA
24407163,USA
30698629,DEU
30698629,FRA
30698629,USA
14970004,NLD
23358639,UGA
15494348,ESP
30174421,GBR
25455833,DNK
25455833,USA
39611611,TWN
24931567,USA
25455875,USA
31223042,DEU
31223042,FIN
14970134,USA
19164441,GBR
19164456,JPN
18640170,CRI
18640170,USA
23358784,NLD
23358784,USA
17591623,GBR
17067370,GBR
17067370,NLD
21785963,USA
35941737,CAN
35941737,CMR
35941737,KEN
35941737,SWE
35941737,USA
35941737,ZAF
17591662,MDG
17591662,USA
17067376,NLD
23883137,CHE
23883162,JPN
33844651,CAN
33844651,ISR
33844651,USA
27028912,USA
15494583,DEU
15494583,USA
10776007,GBR
12873166,USA
20213208,USA
28077530,BEL
28077531,KOR
28601820,CAN
28601822,JPN
28077538,KOR
25456099,USA
23358966,CAN
23358966,USA
23358971,CAN
23358971,CHE
23358971,GBR
23358971,HUN
23358971,USA
28601864,MEX
28077588,GBR
28077588,JPN
28077588,KEN
28077588,KOR
28077588,RWA
28077588,USA
29126173,CHE
29126173,PAK
29126173,USA
22834725,DEU
30699054,GBR
30699054,USA
24931900,NLD
17067587,USA
11300425,DNK
11300427,JPN
11300442,DEU
11300443,USA
11300445,CAN
11300445,USA
11300448,GBR
11300450,USA
21261935,NLD
23883378,DEU
23883379,USA
39087734,NLD
23883408,USA
30699151,UGA
35942041,USA
28077730,DNK
28077730,GNB
35417778,FRA
35417778,ITA
25456363,FRA
25456363,SVK
25456363,USA
16543470,CAN
16543470,ITA
25456367,DEU
25456367,GBR
25456367,USA
29650706,USA
22834992,CAN
16543538,GBR
30699315,CHE
30699315,GBR
30699315,KEN
30699315,VNM
39612211,AUS
39612211,USA
16543549,USA
29650764,EGY
29650764,USA
27553622,USA
39087968,IND
27029350,USA
35417958,EGY
38039426,TWN
23359390,NLD
38563751,AUT
38563751,DEU
38563751,GAB
38563751,NLD
16543688,JPN
26505161,USA
39088076,CAN
39088076,CHN
39088076,GBR
28602319,USA
39612389,CHN
38563835,USA
39612435,EGY
39612435,SAU
17068072,GBR
18640939,USA
24408114,CAN
24408116,USA
24408120,USA
20213833,USA
18640992,TWN
29651052,CHN
29651052,SGP
27029636,USA
18641036,UGA
39088271,USA
23359664,USA
31748290,NLD
29126857,USA
27029706,BEL
27029706,CAN
27029706,ESP
27029706,FRA
27029706,GRC
27029706,ITA
27029706,JPN
27029706,LVA
27029706,USA
27029815,TWN
19689801,AUS
19689801,CAN
19689824,DEU
39088486,IRN
38564220,CHN
20214154,IRN
20214164,IRQ
29127060,GBR
30175648,IRN
21787052,USA
17068486,FRA
26505681,KOR
26505681,USA
29127137,THA
29127137,USA
30700068,IRN
30175789,JPN
22835761,USA
24932945,USA
35943003,IRN
35943003,ITA
23884388,BEN
23884388,CHE
24932979,USA
27030142,CHE
27030142,DEU
27030142,ZAF
32273029,GBR
32273029,IRL
32273029,NLD
32273029,SWE
32273029,USA
23884439,JPN
23884439,KEN
23884439,TWN
20214474,USA
38040274,ITA
38040274,USA
27554525,NLD
14971627,AUS
14971627,GBR
29127417,CHN
29127417,USA
21263100,CAN
21263100,USA
29127431,USA
29127432,USA
11825938,CAN
17068818,USA
21787431,GBR
19690310,USA
19690341,GBR
19690345,GBR
28079022,USA
24933322,GBR
25981908,BEL
25981908,CAN
25981908,FRA
22311903,USA
22311905,USA
20214755,CMR
20214755,FRA
20214761,CIV
20214761,SEN
24409075,CHN
28603411,CHN
20214831,CHN
19690548,JPN
22836303,USA
29652078,FRA
29652078,GBR
29652078,USA
16020594,SWE
29127858,GBR
29127858,IND
25982134,CHE
23885033,BEL
23885033,PAN
23885033,PHL
23885033,THA
23885033,USA
25457927,AUS
25457927,USA
20215101,NLD
26506581,USA
23885143,ITA
20739418,GBR
20739419,USA
20739426,TZA
20739426,USA
19166566,USA
11302252,USA
20739447,USA
15496623,VNM
25458157,CAN
25458157,USA
20215360,DNK
29652551,USA
22836812,USA
30176845,NLD
29652567,ITA
17593956,GBR
17593956,JAM
17593956,USA
17593956,ZAF
17593957,GBR
17593957,NPL
17593957,VNM
30176897,IND
29652666,NLD
39614147,CHE
39614147,FRA
39614147,USA
30176970,AUT
28079828,BEL
21788373,CZE
21788373,GBR
12875478,ITA
39614192,CHN
17069813,GRC
39614201,IND
20739842,USA
39614224,NGA
39614254,IRN
34371382,AUT
34371382,CHE
34371382,USA
16545638,AUS
19167078,USA
22837094,USA
24934276,CRI
24934276,IRN
24934276,MEX
24934276,USA
31225739,USA
23885722,USA
20215710,JPN
27555754,IRN
38565810,USA
27031480,DEU
21788602,USA
25458637,TUR
16545748,GBR
23885792,JPN
39090152,GBR
39090152,PAK
39090152,QAT
39090152,SAU
29128692,GBR
11302905,GBR
38565886,CHN
25458726,ARG
25458726,GTM
25458726,IND
25458726,KEN
25458726,PAK
25458726,URY
25458726,USA
25458726,ZMB
25983022,JPN
17070196,TUR
25458804,AUS
25458804,NLD
26507388,CAN
20215934,ISR
20215934,USA
30177406,EGY
30177406,SAU
22837377,USA
29128898,KOR
29128898,USA
23886027,IRN
30177485,JPN
30177485,USA
34371803,ITA
34371806,ITA
11303137,USA
24934652,USA
39090458,BEL
39090458,ZAF
21264685,FIN
19691829,NLD
19691852,AUS
25983309,BEL
25983309,CHE
29653338,BEL
29653338,ESP
29653338,USA
25459040,POL
23886205,THA
30177674,CHN
23886272,ESP
29129157,USA
23886280,AUS
23886280,CHN
23886280,SGP
27556313,BRA
39090661,NLD
39090664,ECU
39090664,ESP
39090664,MEX
20216301,AUS
20216301,CAN
20216301,DEU
20216301,DNK
20216301,ESP
20216301,GBR
20216301,ITA
20216301,USA
28604926,IND
28604926,USA
38566437,DEU
31750703,USA
16022078,NLD
22313547,USA
22313548,CHE
22313548,GBR
22313550,IND
17070671,USA
32275024,IND
26507858,DNK
26507858,SWE
39615055,BRA
39615055,USA
23886432,TUR
24410738,GBR
24410738,ZAF
11303543,NLD
11303547,NOR
29653636,USA
29653644,BEL
29653644,ISR
29653644,NLD
24935082,USA
19167925,NLD
29653686,USA
23886531,USA
31750855,USA
19167953,USA
29129443,CAN
29129443,IRL
29129443,USA
16546539,NPL
16546539,USA
20216560,IND
23362296,USA
35420921,AUS
35420921,BRA
35420921,DEU
35420921,ESP
35420921,FRA
35420921,JPN
35420921,RUS
35420921,USA
30178064,CAN
30178064,USA
24935221,USA
15498043,MEX
15498043,USA
17595201,USA
17595201,ZAF
29129554,USA
31751012,AUS
31751012,BEL
31751012,CAN
31751012,CHN
31751012,ESP
31751012,FRA
31751012,GBR
31751012,ITA
31751012,JPN
31751012,KOR
31751012,THA
31751012,TWN
31751012,USA
28605294,USA
39615342,USA
39615342,VNM
24411003,CAN
28081044,USA
39091094,NLD
39091094,USA
17071020,USA
39091121,SWE
39615502,AUS
39615502,GBR
39615502,SWE
22314015,AUS
11828277,CAN
31226936,AUS
31226936,ESP
11828293,ISR
22314101,KOR
19692680,CHN
22314130,DEU
28081304,JPN
23887001,USA
18644124,DEU
16547078,BRA
19168520,GBR
16547082,PAK
16547085,GBR
23887167,USA
31227225,USA
28605827,USA
20217230,USA
16022936,USA
24411556,USA
16022950,FRA
16022951,ARG
16022951,BEL
16022951,BRA
16022951,CHE
16022951,NLD
16022951,NZL
16022951,USA
16022951,VEN
16022955,ITA
16022970,ITA
30703062,FIN
36994523,CHN
36994524,VNM
29130267,USA
21790236,IND
26508834,CHN
22314532,ARG
22314538,IND
11304505,BEL
11304505,CHN
11304505,NLD
12877377,FIN
30703172,IND
28606061,ESP
28606061,GBR
21266057,CAN
21266057,USA
39616147,GBR
24411797,USA
39616149,CHN
38567586,CHN
28081827,DEU
28081827,FRA
28081827,GBR
28081827,ITA
28081827,NZL
28081827,USA
35946167,AUS
35946167,BIH
35946167,GBR
35946167,XKX
35946167,MKD
35946167,MNE
35946167,SRB
38567609,CHN
34373383,GRC
24411921,USA
28081952,CAN
28081952,GBR
28081952,ISR
28081952,USA
17071931,DEU
17071932,CHE
17071932,DEU
17071935,ITA
39616331,CHN
30179153,DNK
30179153,GBR
30179153,GEO
30179153,NZL
30703441,DEU
30703441,USA
17596252,NLD
17596256,BEN
17596256,FRA
12877665,ITA
38567778,USA
39616365,SWE
19169140,USA
39616373,CHN
29654913,AUS
29654913,USA
35946404,AUS
35946404,BEL
35946404,GBR
23363495,CUB
23363496,MWI
23363496,USA
35422138,DEU
35422138,GBR
35422138,USA
25984959,USA
38043644,USA
39616515,IRN
30703644,ARG
30703644,AUS
30703644,BEL
30703644,CAN
30703644,CHE
30703644,DEU
30703644,ESP
30703644,EST
30703644,FRA
30703644,GBR
30703644,IND
30703644,ISR
30703644,ITA
30703644,JPN
30703644,NLD
30703644,POL
30703644,SAU
30703644,SGP
30703644,SRB
30703644,SWE
22315052,DEU
22315052,GBR
29130810,AUS
29130810,USA
27033674,USA
21266516,DEU
29130845,AUS
29130845,CAN
29130845,CHE
29130845,COL
29130845,IND
29130845,NZL
29130845,SGP
23363689,GBR
31228026,NLD
31228026,USA
31228026,ZAF
28606620,AUS
28606620,CAN
28606620,GBR
28606620,USA
28082337,BRA
28082337,CAN
28082337,USA
15499438,BRA
10780867,BEL
10780867,FRA
10780867,NLD
10780867,USA
25985241,USA
17596638,USA
26509561,DEU
15499546,USA
21791041,NLD
25985405,MWI
25985405,USA
19169664,CAN
19169664,USA
30179720,JPN
23363981,JPN
23363992,USA
23364005,GBR
28606893,NLD
28606907,GBR
10781115,DEU
10781117,GBR
38568411,CHN
21266910,BWA
21266910,USA
26509793,AUT
14975461,USA
14975462,USA
26509816,USA
18645518,CAN
18645518,USA
18645518,ZAF
29131316,USA
24937025,USA
21267039,USA
19169912,NLD
21267072,ITA
38568601,USA
18645683,KOR
16024244,CAN
16024244,GBR
25985734,USA
23364318,USA
36995836,BRA
26510086,EGY
12878619,TUR
30704424,SWE
21791541,DEU
21791543,GBR
10781507,GBR
17072963,CUB
39093063,CHN
30180186,IND
30180186,USA
39093087,CHN
39093092,CHN
12354424,USA
12354426,USA
23364472,BRA
20218755,USA
12354441,USA
23364497,ITA
30704533,USA
12878742,CUB
12878742,GBR
22840231,DNK
21791660,BEL
21791660,CAN
21791660,USA
22315948,AUS
22315948,SGP
29131699,FRA
29131699,GBR
38568883,BGD
38568883,CHN
38568883,GBR
38568883,USA
38568883,ZAF
22840253,USA
22840278,USA
31753198,AUS
31753198,DEU
31753198,DNK
31753198,NLD
31753198,SGP
31753198,USA
19694599,USA
16024585,ESP
29131799,JPN
22316073,UGA
22316073,USA
29131820,DNK
29131820,GBR
29131820,NLD
29131820,UGA
30704697,CHN
30704697,GBR
30704697,ITA
30704697,SWE
30704697,USA
21267525,ITA
23364679,USA
22316106,USA
17597523,IRL
12878948,GBR
12878949,GBR
33850467,THA
37520487,IRQ
17597552,USA
22840447,IDN
39617673,USA
27559057,KOR
11306153,USA
24937643,AUS
24937643,GBR
25986222,FRA
24937648,USA
39617710,CHN
39617711,CHN
39617712,CHN
11830461,CHE
20219096,GBR
22316314,DEU
16024863,GBR
38569269,THA
39093566,USA
23364953,USA
22840666,USA
39617882,IRN
39617882,USA
39617896,CHN
16024973,GRC
22316443,GBR
22316443,ITA
20219292,FRA
20219292,USA
20219294,USA
23889312,USA
24413638,CAN
39093727,KOR
28083705,FIN
28083705,NLD
26510851,USA
28083720,USA
39618097,CHN
39618097,JPN
39618097,TWN
25986641,AUS
25986641,GBR
12879464,USA
29132415,CHN
29132441,FRA
29132441,NLD
29132441,USA
19171009,BEL
19171009,BFA
38569670,NLD
34375387,TZA
34375387,USA
31229663,USA
19171070,GBR
23889690,USA
26511146,AUS
26511146,CHE
26511146,DNK
26511146,GBR
26511146,NOR
26511146,USA
23889716,USA
38569788,DNK
25462652,USA
39618428,CHN
25462702,ITA
30705584,CHN
19695543,GBR
19695543,NZL
19695543,USA
19695548,USA
12879828,GBR
25987062,BRN
24938492,GBR
25987072,CHN
23889923,DEU
25987078,CHN
24938504,DEU
25987085,TUN
36997217,GBR
26511489,USA
17074344,ESP
25987243,GBR
25987243,USA
32803003,AUT
32803003,CHE
32803003,DEU
38570191,THA
26511605,USA
28608787,USA
20220206,USA
39094592,GBR
23890316,SWE
19171726,AUS
36473231,GBR
36473231,SWE
17598899,BHR
15501757,CHE
26511807,ARG
26511807,CHN
26511807,KOR
17074625,USA
15501790,VNM
17074656,MCO
26511848,COG
26511848,DEU
26511848,FRA
29133320,FRA
29133336,GBR
29133336,USA
29133336,ZAF
26511911,USA
29133365,USA
26511959,PHL
26511959,USA
34900568,ARG
34900568,GTM
34900568,USA
17074784,BRA
17074798,USA
38570647,ARE
38570647,CHE
38570647,ITA
38570647,USA
26512029,LKA
23890595,USA
26512041,AUT
26512041,FIN
26512041,SAU
26512041,SWE
26512041,USA
29133488,AUS
20220604,USA
15502027,USA
25987796,ISR
14977764,FRA
27036394,CAN
27036394,USA
14977771,GBR
29133549,USA
14977778,GBR
14977792,CHN
14977803,CHE
22317838,ITA
22317852,CUB
16026402,GBR
16026404,SWE
38570791,CHE
38570791,FRA
38570791,SWE
38570791,TGO
21269291,USA
21793631,TUR
24939366,KOR
26512232,DEU
28609401,USA
38570873,DEU
27036555,AUS
27036555,GBR
21269421,NLD
33852339,IND
21269454,FRA
29133798,NLD
29133798,USA
22842354,USA
17599484,USA
12356607,NOR
12356612,USA
12356613,USA
21269526,DNK
21269526,FIN
21269526,ISL
21269526,NOR
21269526,SWE
17075252,JPN
26512456,USA
17599602,USA
22318199,USA
18648184,JPN
24939642,CHE
24939657,DEU
24939671,NLD
21793958,USA
26512597,USA
11308246,GBR
39095520,KOR
39095520,USA
16551138,GBR
16551138,USA
39095537,DEU
39095596,CHN
39095596,USA
26512691,USA
21794114,CAN
27036994,IND
27036994,USA
12881261,GBR
21794162,SWE
21794162,UGA
12357013,GBR
12881343,BRA
12881345,USA
19697090,CAN
12881348,DEU
16551364,NGA
12881376,GBR
12881382,CHE
30707179,CHN
12881389,ITA
39095791,IRN
34377204,IRN
32280055,USA
24940052,USA
26512928,ITA
19697195,IND
39095863,GBR
39095863,PAK
39095863,USA
39620153,THA
24415868,CUB
31755906,CAN
31755906,USA
17075851,CAN
17075851,FRA
17075851,GBR
17075851,ITA
17075851,USA
34377358,AUS
34377358,DNK
34377358,NLD
34377358,SWE
28085904,USA
21270183,USA
21270184,USA
22843087,USA
39620306,USA
11833075,CHN
38047482,USA
39620369,ITA
17075991,CHN
24940324,PAK
26513202,JPN
21270376,NLD
21270380,DNK
21270380,FIN
21270380,IRL
21270442,USA
22843347,USA
37523426,CHN
37523426,GBR
37523426,USA
37523428,CAN
37523428,JPN
37523428,SGP
37523429,AUS
37523429,CHN
32804843,IND
32804843,ITA
30707710,FRA
28610561,NLD
28610572,NLD
30183437,SWE
16551966,POL
28610601,GBR
21794858,USA
27562036,KEN
27562036,USA
39096441,DEU
39096441,POL
39096441,USA
30183595,CHN
30183595,DEU
30183595,GBR
30183595,JPN
34377934,ESP
34377934,USA
22843632,USA
21270788,USA
21270789,USA
25989386,CHE
25989386,DEU
25465108,GBR
25465111,GBR
27038001,CHN
27038001,USA
38572369,CMR
39096659,BRA
39096659,CAN
39096659,NLD
39096659,USA
33853796,GBR
33853796,NOR
36475244,IRN
19173747,AUS
22843789,JPN
22843789,USA
14979498,NLD
14979510,GRC
28611007,USA
28611008,USA
10785225,TUR
29659595,ZAF
17600973,NLD
35951060,CHN
39621098,NLD
39621100,SWE
28086851,FRA
25465416,USA
39096922,PHL
39096922,USA
21795429,CHN
21795429,USA
29659751,USA
21795438,AUS
28086896,CHN
31756911,DNK
31756911,FRA
31756911,KHM
31756911,USA
24941177,AUS
24941177,KOR
24941177,SWE
24941177,USA
29135482,KOR
29135482,USA
21795455,USA
28086934,KOR
12358325,ITA
12358334,GBR
12358334,RUS
28086983,USA
29135576,GBR
29135576,KEN
29135576,USA
27562713,CAN
27562713,USA
39621348,AUS
37524201,GBR
37524201,JPN
37524201,SWE
37524201,USA
27038451,NLD
30184181,USA
27562742,DOM
27562742,GBR
27562742,RUS
27562742,THA
27562742,UGA
27562742,USA
27562743,GBR
25465642,DEU
25465642,GBR
25465642,NLD
29659952,CAN
21795652,GBR
27038550,USA
25989985,NOR
16552809,ITA
16552819,CHN
21795740,DNK
21795740,FRA
21795740,SWE
21795740,USA
31232940,CHN
31757262,USA
12358621,NLD
12358621,VNM
29135863,USA
38048759,JPN
30184455,AUS
30184455,CAN
30184455,JPN
30184455,NLD
30184455,USA
39621645,CHN
39621654,USA
17601560,AUS
32281641,TUN
27038788,GBR
27038788,ITA
27038788,MEX
27038798,DEU
39621709,THA
23893083,SWE
34378869,CHN
12883063,GBR
39097467,BEL
39097467,DEU
39097467,ESP
39097467,GBR
39097467,USA
29136001,MOZ
29136001,USA
17077394,USA
29136037,USA
11834535,ITA
27038924,ITA
22320335,NLD
16553182,SWE
29136115,CAN
29136115,UGA
29136115,USA
38573299,ESP
21796089,ITA
37000448,USA
36476193,FRA
36476193,KHM
39621937,CHN
39621937,JPN
39621937,USA
23369067,SWE
31757691,USA
39097726,CHN
39097733,USA
39622021,CHE
39622021,COL
39622021,GBR
39622021,USA
20223367,NLD
18650512,USA
18650513,AUS
18650514,ESP
21796252,JPN
19174830,GBR
19174830,IRL
19174830,USA
19174830,ZAF
24942012,NLD
15504842,USA
24417745,JPN
24417745,USA
31233507,AUS
31233507,CAN
31233507,FJI
31233507,HTI
31233507,IDN
31233507,IND
31233507,PNG
31233507,USA
21272067,USA
29136387,USA
26514957,USA
23893527,DEU
23893527,ESP
23893527,FRA
23893527,GBR
23893527,ITA
23893527,SWE
23893527,USA
29136445,CAN
29136445,FRA
29136445,NLD
29136445,POL
29136445,USA
29136453,JPN
38573638,CYP
38573638,SWE
38573643,FRA
16029263,NOR
31233639,BEL
31233639,CAN
31233639,FRA
31233639,MEX
31233639,USA
22845032,USA
21272195,USA
38573708,ESP
38573708,USA
23369360,NLD
27039383,AUS
27039383,CHN
27039383,NZL
23369412,USA
16029381,USA
24942277,JPN
37525207,AUS
37525207,CAN
37525207,GBR
37525207,PAK
33855195,DNK
30185192,USA
11835115,CHE
33855222,CHN
33855222,USA
26515276,USA
17078096,USA
16553814,JPN
21272417,NLD
23893861,USA
28088187,THA
19699593,USA
39622542,KEN
39622542,USA
39622574,AUS
39622574,GBR
24942531,USA
16553931,USA
39098325,GBR
39098325,TZA
39098325,USA
22321131,AUS
22321131,GBR
20223994,USA
23369724,AUS
23369724,FIN
14981122,BRA
14981122,CHN
14981122,ITA
14981122,JPN
14981122,USA
38574086,GBR
38574086,GHA
27039756,MYS
23894039,BEL
23894039,DEU
23894039,GBR
23894039,GRC
24942646,IRN
27039799,IRN
31234104,AUS
31234104,BEL
31234104,DNK
31234104,IRL
31234104,SWE
27039810,THA
18651213,CAN
18651213,KEN
18651213,USA
36477032,NOR
36477032,SWE
36477032,USA
35952766,AUT
35952766,CHE
35952766,DEU
34379915,USA
34379922,ARG
34379922,BRA
34379922,PER
34379922,THA
34379922,USA
34379922,ZAF
19699864,CAN
23894178,NOR
24942756,USA
39622823,AUS
39622823,GBR
39622823,PHL
39622823,SGP
39622823,SWE
39622823,USA
39622823,VNM
39098542,FIN
27039945,ARG
27039945,AUS
27039945,BRA
27039945,CAN
27039945,CHN
27039945,COL
27039945,CZE
27039945,GBR
27039945,HUN
27039945,IND
27039945,ISR
27039945,MYS
27039945,NLD
27039945,PHL
27039945,RUS
27039945,SWE
27039945,UKR
27039945,ZAF
15505610,USA
29137111,BRA
29137111,NLD
38574304,CHN
38574304,GBR
38574304,SWE
38574304,USA
32807158,CHN
27564310,FRA
20224313,USA
21272897,KOR
16030027,GBR
39623028,CHN
39623074,ESP
38574504,NLD
24943065,GBR
28088798,FRA
17603048,SWE
24943105,THA
28088839,CHE
28088839,DEU
28088839,USA
39098893,EGY
16554527,USA
19700263,USA
39623211,SYR
24418877,ZAF
27040324,CAN
27040324,USA
39623242,SWE
21273177,CAN
21273177,USA
17078894,AUS
23370367,USA
33331857,USA
25467540,DEU
27040451,USA
18651857,ESP
19700435,BEL
21273301,NOR
21273301,SWE
34904799,AUS
34904799,AUT
34904799,BRA
34904799,CAN
34904799,CHN
34904799,CZE
34904799,ESP
34904799,FRA
34904799,ITA
34904799,JPN
34904799,KOR
34904799,POL
34904799,TWN
34904799,UKR
34904799,USA
39623402,CHN
31234806,BEL
31234806,GBR
31234806,IRL
31234806,JPN
31234806,MWI
39623426,JPN
31234842,USA
23370530,USA
24419119,USA
31234886,CHN
26516308,KOR
14982045,USA
24419239,JPN
17079221,HUN
17079221,USA
22846389,USA
18652095,USA
38575049,CHN
21797835,USA
27040723,CAN
33332191,AUS
33332191,GBR
29137895,FIN
29137895,GBR
29137895,SWE
29137895,USA
31759372,IRN
19700774,ITA
19700776,AUS
23895088,USA
24943673,DEU
24943673,GBR
19700798,IND
27565118,ESP
27565118,GBR
23370835,IND
23370835,USA
19176534,ISR
15506570,USA
15506577,USA
15506589,USA
27565224,JPN
28089528,USA
38051008,USA
19700947,USA
21798108,BEL
21798108,DEU
21798108,NLD
21798108,USA
28089575,CHN
28089575,USA
36478192,SYR
25468160,USA
29662493,GBR
29662493,ITA
39099671,CHN
19176737,PAK
19176737,USA
20225326,NLD
31235380,CAN
31235380,KOR
28613947,CAN
28613947,USA
39624006,ESP
21273927,USA
38575433,IDN
22322513,ESP
19176796,USA
27565426,TWN
19701107,USA
19701110,USA
27565435,FIN
27565435,FRA
27565435,MEX
27565435,POL
27565435,SGP
27565435,TWN
31235458,JPN
14982548,USA
24944057,GBR
24944063,USA
17079759,GBR
17079762,USA
17079787,USA
23895539,DEU
38051326,USA
23371291,USA
25992746,CAN
25992746,USA
33332779,BRA
33332779,KEN
33332779,MEX
33332779,PER
33332779,USA
33332779,ZAF
38575665,NLD
22322738,IND
28614197,USA
35429946,IRN
22847059,USA
27565651,USA
14982764,DEU
29138547,JPN
27041480,ARG
27041480,AUS
27041480,BRA
27041480,CAN
27041480,CHN
27041480,COL
27041480,CZE
27041480,GBR
27041480,HUN
27041480,IND
27041480,ISR
